행정기관코드,행정기관,시도명,시군구명,총 인구수,연령구간인구수,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95~99세,100세 이상,남 인구수,연령구간인구수,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95~99세,100세 이상,여 인구수,연령구간인구수,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95~99세,100세 이상
4315000000,충청북도 제천시 ,충청북도,제천시,"130,628","130,628","2,930","4,531","5,361","5,937","7,382","6,616","5,644","6,152","8,042","9,000","11,680","11,379","13,681","11,151","7,363","5,557","4,874","2,452",708,158,30,"65,656","65,656","1,509","2,321","2,711","3,088","3,990","3,817","3,075","3,277","4,102","4,596","5,998","5,854","6,831","5,563","3,581","2,463","1,869",821,161,24,5,"64,972","64,972","1,421","2,210","2,650","2,849","3,392","2,799","2,569","2,875","3,940","4,404","5,682","5,525","6,850","5,588","3,782","3,094","3,005","1,631",547,134,25
4372000000,충청북도 보은군 ,충청북도,보은군,"31,453","31,453",467,739,947,"1,011","1,168",933,841,"1,053","1,427","1,606","2,353","2,990","4,087","3,539","2,440","1,974","2,063","1,251",462,90,12,"15,884","15,884",240,381,501,541,698,568,478,562,785,878,"1,299","1,642","2,190","1,812","1,205",864,742,374,103,20,1,"15,569","15,569",227,358,446,470,470,365,363,491,642,728,"1,054","1,348","1,897","1,727","1,235","1,110","1,321",877,359,70,11
4373000000,충청북도 옥천군 ,충청북도,옥천군,"49,452","49,452",754,"1,343","1,808","1,879","2,033","1,857","1,491","1,850","2,706","3,180","4,072","4,395","5,756","5,058","3,758","2,658","2,599","1,584",543,112,16,"24,948","24,948",405,685,947,"1,007","1,164","1,066",816,917,"1,420","1,700","2,186","2,347","3,004","2,600","1,911","1,174",939,489,145,25,1,"24,504","24,504",349,658,861,872,869,791,675,933,"1,286","1,480","1,886","2,048","2,752","2,458","1,847","1,484","1,660","1,095",398,87,15
4374000000,충청북도 영동군 ,충청북도,영동군,"44,896","44,896",720,"1,075","1,465","1,577","1,955","1,584","1,257","1,451","2,055","2,655","3,667","4,175","5,435","4,724","3,492","2,720","2,786","1,511",471,103,18,"22,485","22,485",388,528,777,800,"1,097",911,709,760,"1,069","1,477","2,009","2,226","2,801","2,475","1,637","1,173","1,044",466,112,24,2,"22,411","22,411",332,547,688,777,858,673,548,691,986,"1,178","1,658","1,949","2,634","2,249","1,855","1,547","1,742","1,045",359,79,16
4374500000,충청북도 증평군 ,충청북도,증평군,"37,312","37,312","1,111","1,646","1,804","1,593","1,912","2,533","2,191","2,338","2,753","2,808","3,174","2,970","3,154","2,554","1,612","1,264","1,067",617,171,38,2,"19,410","19,410",556,850,939,835,"1,103","1,504","1,254","1,297","1,466","1,534","1,656","1,572","1,628","1,233",794,553,405,195,28,8,0,"17,902","17,902",555,796,865,758,809,"1,029",937,"1,041","1,287","1,274","1,518","1,398","1,526","1,321",818,711,662,422,143,30,2
4375000000,충청북도 진천군 ,충청북도,진천군,"86,076","86,076","2,884","4,073","4,349","4,073","4,026","5,009","5,308","5,792","7,254","6,986","7,267","6,745","6,969","5,215","3,244","2,446","2,376","1,495",462,87,16,"45,453","45,453","1,554","2,060","2,250","2,132","2,327","2,947","3,080","3,125","3,951","3,828","4,014","3,706","3,688","2,656","1,601","1,086",899,429,100,14,6,"40,623","40,623","1,330","2,013","2,099","1,941","1,699","2,062","2,228","2,667","3,303","3,158","3,253","3,039","3,281","2,559","1,643","1,360","1,477","1,066",362,73,10
4376000000,충청북도 괴산군 ,충청북도,괴산군,"36,961","36,961",445,753,896,920,"1,236","1,096","1,008","1,118","1,586","1,942","2,903","3,853","5,224","4,429","3,038","2,366","2,313","1,312",446,62,15,"19,049","19,049",226,372,445,491,727,653,576,618,875,"1,127","1,651","2,070","2,818","2,343","1,579","1,090",882,389,99,14,4,"17,912","17,912",219,381,451,429,509,443,432,500,711,815,"1,252","1,783","2,406","2,086","1,459","1,276","1,431",923,347,48,11
4377000000,충청북도 음성군 ,충청북도,음성군,"92,018","92,018","1,873","3,095","3,625","3,604","4,044","4,705","4,353","4,595","6,178","6,935","8,565","8,664","9,880","7,449","4,808","3,666","3,323","1,861",642,130,23,"48,830","48,830",960,"1,596","1,923","1,883","2,275","2,719","2,582","2,581","3,383","3,919","4,828","4,745","5,420","3,886","2,428","1,696","1,290",552,131,25,8,"43,188","43,188",913,"1,499","1,702","1,721","1,769","1,986","1,771","2,014","2,795","3,016","3,737","3,919","4,460","3,563","2,380","1,970","2,033","1,309",511,105,15
4380000000,충청북도 단양군 ,충청북도,단양군,"27,773","27,773",388,575,802,966,958,915,791,919,"1,285","1,565","2,344","2,792","3,777","3,209","2,170","1,707","1,507",800,256,35,12,"14,121","14,121",197,303,438,523,537,548,444,494,686,854,"1,280","1,485","1,931","1,700","1,065",739,583,239,67,6,2,"13,652","13,652",191,272,364,443,421,367,347,425,599,711,"1,064","1,307","1,846","1,509","1,105",968,924,561,189,29,10
4400000000,충청남도  ,충청남도,충청남도,"2,122,913","2,122,913","60,820","90,598","103,048","99,442","110,868","119,515","120,972","131,561","163,962","163,088","179,425","162,476","178,790","136,433","100,390","73,757","68,627","41,375","14,483","2,822",461,"1,086,686","1,086,686","31,138","46,381","53,256","51,596","60,532","67,469","66,486","70,151","87,472","86,432","96,028","85,589","91,701","67,960","48,258","33,015","25,781","13,262","3,553",568,58,"1,036,227","1,036,227","29,682","44,217","49,792","47,846","50,336","52,046","54,486","61,410","76,490","76,656","83,397","76,887","87,089","68,473","52,132","40,742","42,846","28,113","10,930","2,254",403
4413000000,충청남도 천안시 ,충청남도,천안시,"656,955","656,955","22,052","31,557","34,629","33,381","42,540","49,092","48,740","50,258","58,064","54,388","57,390","47,935","45,727","29,287","19,033","13,212","10,945","6,100","2,105",445,75,"336,403","336,403","11,335","16,155","17,812","17,257","22,154","26,607","26,223","26,675","30,726","27,797","29,438","24,504","23,527","14,623","9,098","5,883","4,111","1,909",477,82,10,"320,552","320,552","10,717","15,402","16,817","16,124","20,386","22,485","22,517","23,583","27,338","26,591","27,952","23,431","22,200","14,664","9,935","7,329","6,834","4,191","1,628",363,65
4415000000,충청남도 공주시 ,충청남도,공주시,"102,460","102,460","1,918","2,880","3,686","4,231","5,891","4,939","4,164","4,367","5,828","6,597","8,419","8,867","11,113","9,108","6,723","4,747","4,778","2,896","1,095",178,35,"51,208","51,208",975,"1,498","1,933","2,198","3,038","2,796","2,318","2,324","3,025","3,493","4,394","4,539","5,618","4,549","3,361","2,104","1,776",947,263,55,4,"51,252","51,252",943,"1,382","1,753","2,033","2,853","2,143","1,846","2,043","2,803","3,104","4,025","4,328","5,495","4,559","3,362","2,643","3,002","1,949",832,123,31
4418000000,충청남도 보령시 ,충청남도,보령시,"96,999","96,999","2,044","3,097","3,824","3,966","4,249","4,280","3,878","4,529","5,948","6,915","8,165","8,144","10,123","8,417","6,545","4,860","4,378","2,555",867,187,28,"49,154","49,154","1,040","1,554","1,945","2,084","2,424","2,512","2,226","2,387","3,254","3,785","4,427","4,316","5,112","4,144","3,095","2,114","1,652",853,187,40,3,"47,845","47,845","1,004","1,543","1,879","1,882","1,825","1,768","1,652","2,142","2,694","3,130","3,738","3,828","5,011","4,273","3,450","2,746","2,726","1,702",680,147,25
4420000000,충청남도 아산시 ,충청남도,아산시,"336,098","336,098","12,382","18,650","20,206","17,300","17,477","20,197","22,746","26,224","32,792","28,625","27,942","22,447","21,867","15,751","10,935","8,054","6,917","3,933","1,366",247,40,"175,146","175,146","6,379","9,642","10,393","8,900","9,619","11,455","12,289","13,861","17,786","15,390","15,271","12,113","11,393","7,776","5,082","3,513","2,653","1,255",329,43,4,"160,952","160,952","6,003","9,008","9,813","8,400","7,858","8,742","10,457","12,363","15,006","13,235","12,671","10,334","10,474","7,975","5,853","4,541","4,264","2,678","1,037",204,36
4421000000,충청남도 서산시 ,충청남도,서산시,"176,341","176,341","5,609","8,035","8,912","8,269","8,503","9,762","10,166","10,605","13,679","13,946","15,301","13,669","14,455","10,580","8,306","5,907","5,548","3,501","1,290",254,44,"91,977","91,977","2,799","4,102","4,677","4,362","5,063","5,981","5,853","5,821","7,286","7,427","8,173","7,330","7,455","5,199","4,126","2,732","2,132","1,110",304,41,4,"84,364","84,364","2,810","3,933","4,235","3,907","3,440","3,781","4,313","4,784","6,393","6,519","7,128","6,339","7,000","5,381","4,180","3,175","3,416","2,391",986,213,40
4423000000,충청남도 논산시 ,충청남도,논산시,"112,399","112,399","2,367","3,715","4,423","4,725","5,122","5,058","4,794","4,947","6,424","7,630","9,317","9,505","11,688","9,877","7,184","5,525","5,324","3,321","1,177",238,38,"56,136","56,136","1,203","1,895","2,261","2,429","2,861","2,868","2,647","2,552","3,381","4,093","4,985","4,936","5,948","4,996","3,394","2,404","1,924","1,006",299,45,9,"56,263","56,263","1,164","1,820","2,162","2,296","2,261","2,190","2,147","2,395","3,043","3,537","4,332","4,569","5,740","4,881","3,790","3,121","3,400","2,315",878,193,29
4425000000,충청남도 계룡시 ,충청남도,계룡시,"44,425","44,425","1,300","2,323","2,941","3,313","2,617","2,168","2,174","2,668","3,887","4,401","4,390","3,166","3,061","2,284","1,391",933,733,469,161,36,9,"22,147","22,147",649,"1,163","1,542","1,743","1,448","1,241","1,150","1,348","1,820","2,165","2,203","1,594","1,436","1,113",653,446,253,137,37,4,2,"22,278","22,278",651,"1,160","1,399","1,570","1,169",927,"1,024","1,320","2,067","2,236","2,187","1,572","1,625","1,171",738,487,480,332,124,32,7
4427000000,충청남도 당진시 ,충청남도,당진시,"168,377","168,377","5,412","8,136","8,797","7,444","7,131","8,058","9,440","11,275","14,339","13,486","14,168","12,875","13,814","10,265","7,843","5,649","5,511","3,377","1,110",207,40,"89,682","89,682","2,773","4,097","4,579","3,903","4,085","4,811","5,591","6,290","8,018","7,596","8,123","7,203","7,390","5,157","3,840","2,663","2,148","1,085",279,50,1,"78,695","78,695","2,639","4,039","4,218","3,541","3,046","3,247","3,849","4,985","6,321","5,890","6,045","5,672","6,424","5,108","4,003","2,986","3,363","2,292",831,157,39
4471000000,충청남도 금산군 ,충청남도,금산군,"50,062","50,062",774,"1,285","1,946","2,096","1,878","1,636","1,464","1,709","2,572","3,102","4,203","4,526","5,760","5,039","3,755","2,939","3,042","1,648",560,107,21,"25,295","25,295",376,647,"1,035","1,101","1,070",956,800,887,"1,350","1,739","2,355","2,461","3,010","2,613","1,866","1,265","1,092",500,143,27,2,"24,767","24,767",398,638,911,995,808,680,664,822,"1,222","1,363","1,848","2,065","2,750","2,426","1,889","1,674","1,950","1,148",417,80,19
4476000000,충청남도 부여군 ,충청남도,부여군,"62,178","62,178",828,"1,560","1,988","2,280","2,448","2,166","1,763","2,032","2,847","3,545","4,705","5,129","7,208","6,638","5,152","3,991","4,107","2,616",948,204,23,"30,914","30,914",451,826,"1,071","1,183","1,376","1,274",981,"1,072","1,538","1,939","2,555","2,659","3,668","3,362","2,472","1,789","1,531",862,268,34,3,"31,264","31,264",377,734,917,"1,097","1,072",892,782,960,"1,309","1,606","2,150","2,470","3,540","3,276","2,680","2,202","2,576","1,754",680,170,20
4477000000,충청남도 서천군 ,충청남도,서천군,"49,929","49,929",793,"1,183","1,519","1,658","1,799","1,605","1,407","1,555","2,349","2,851","3,847","4,091","5,633","5,163","4,365","3,496","3,414","2,198",835,149,19,"24,693","24,693",408,591,772,844,"1,063",933,765,871,"1,261","1,557","2,136","2,214","2,869","2,539","2,050","1,565","1,259",748,220,26,2,"25,236","25,236",385,592,747,814,736,672,642,684,"1,088","1,294","1,711","1,877","2,764","2,624","2,315","1,931","2,155","1,450",615,123,17
4479000000,충청남도 청양군 ,충청남도,청양군,"30,163","30,163",429,645,854,"1,078","1,332","1,072",858,997,"1,230","1,600","2,231","2,638","3,658","3,123","2,474","1,887","2,042","1,433",493,81,8,"15,363","15,363",219,336,445,565,766,645,491,535,710,933,"1,288","1,449","1,902","1,609","1,240",842,764,462,137,24,1,"14,800","14,800",210,309,409,513,566,427,367,462,520,667,943,"1,189","1,756","1,514","1,234","1,045","1,278",971,356,57,7
4480000000,충청남도 홍성군 ,충청남도,홍성군,"97,905","97,905","2,626","3,989","4,772","4,686","4,513","4,290","4,490","5,014","6,629","7,137","8,077","7,501","8,881","7,320","5,759","4,229","4,191","2,694",896,181,30,"48,763","48,763","1,376","2,059","2,435","2,433","2,499","2,346","2,375","2,588","3,323","3,686","4,409","3,903","4,459","3,604","2,714","1,871","1,534",877,232,37,3,"49,142","49,142","1,250","1,930","2,337","2,253","2,014","1,944","2,115","2,426","3,306","3,451","3,668","3,598","4,422","3,716","3,045","2,358","2,657","1,817",664,144,27
4481000000,충청남도 예산군 ,충청남도,예산군,"77,462","77,462","1,300","1,991","2,578","2,849","3,125","2,996","2,895","3,093","3,996","4,994","6,349","6,509","8,690","7,487","5,855","4,413","4,477","2,779",887,168,31,"38,911","38,911",666,"1,023","1,353","1,470","1,792","1,691","1,633","1,693","2,116","2,699","3,524","3,470","4,335","3,780","2,789","1,963","1,725",936,212,37,4,"38,551","38,551",634,968,"1,225","1,379","1,333","1,305","1,262","1,400","1,880","2,295","2,825","3,039","4,355","3,707","3,066","2,450","2,752","1,843",675,131,27
4482500000,충청남도 태안군 ,충청남도,태안군,"61,160","61,160",986,"1,552","1,973","2,166","2,243","2,196","1,993","2,288","3,378","3,871","4,921","5,474","7,112","6,094","5,070","3,915","3,220","1,855",693,140,20,"30,894","30,894",489,793,"1,003","1,124","1,274","1,353","1,144","1,247","1,878","2,133","2,747","2,898","3,579","2,896","2,478","1,861","1,227",575,166,23,6,"30,266","30,266",497,759,970,"1,042",969,843,849,"1,041","1,500","1,738","2,174","2,576","3,533","3,198","2,592","2,054","1,993","1,280",527,117,14
4500000000,전라북도  ,전라북도,전라북도,"1,768,229","1,768,229","41,881","67,620","82,304","85,115","99,993","97,524","85,326","90,443","119,259","133,763","154,506","143,635","155,233","123,011","95,121","73,377","66,841","37,134","13,018","2,645",480,"879,922","879,922","21,236","34,769","42,410","44,115","54,218","53,042","44,965","46,154","61,000","68,586","80,752","74,309","77,740","60,703","44,697","31,975","24,526","11,227","2,972",464,62,"888,307","888,307","20,645","32,851","39,894","41,000","45,775","44,482","40,361","44,289","58,259","65,177","73,754","69,326","77,493","62,308","50,424","41,402","42,315","25,907","10,046","2,181",418
4511000000,전라북도 전주시 ,전라북도,전주시,"650,596","650,596","17,815","29,403","34,388","34,954","43,762","44,766","39,172","39,445","49,610","53,075","58,302","49,772","48,416","35,797","26,487","19,030","15,215","7,853","2,705",525,104,"319,770","319,770","9,054","15,078","17,603","18,112","22,880","23,685","20,381","19,763","24,487","25,728","28,834","24,382","23,091","16,871","12,060","8,378","6,018","2,581",677,97,10,"330,826","330,826","8,761","14,325","16,785","16,842","20,882","21,081","18,791","19,682","25,123","27,347","29,468","25,390","25,325","18,926","14,427","10,652","9,197","5,272","2,028",428,94
4513000000,전라북도 군산시 ,전라북도,군산시,"262,264","262,264","6,581","11,153","13,058","12,806","14,018","13,609","12,514","14,668","20,320","21,519","23,931","20,594","22,315","18,052","13,412","10,130","7,793","3,923","1,514",308,46,"132,833","132,833","3,325","5,658","6,742","6,612","7,751","7,602","6,664","7,655","10,604","11,195","12,772","10,818","11,059","8,933","6,389","4,513","2,930","1,228",332,44,7,"129,431","129,431","3,256","5,495","6,316","6,194","6,267","6,007","5,850","7,013","9,716","10,324","11,159","9,776","11,256","9,119","7,023","5,617","4,863","2,695","1,182",264,39
4514000000,전라북도 익산시 ,전라북도,익산시,"273,266","273,266","5,929","9,917","12,557","13,793","17,134","16,026","13,012","13,361","17,907","20,812","24,561","23,309","24,746","19,109","14,325","10,387","9,161","4,945","1,852",374,49,"136,091","136,091","3,017","5,096","6,410","7,069","9,295","8,800","6,982","6,817","9,180","10,615","12,553","11,843","12,357","9,429","6,740","4,576","3,378","1,447",416,65,6,"137,175","137,175","2,912","4,821","6,147","6,724","7,839","7,226","6,030","6,544","8,727","10,197","12,008","11,466","12,389","9,680","7,585","5,811","5,783","3,498","1,436",309,43
4518000000,전라북도 정읍시 ,전라북도,정읍시,"104,895","104,895","2,036","3,243","4,256","4,639","5,175","4,584","3,864","4,192","5,987","7,472","9,000","9,041","10,020","8,295","6,824","5,711","5,709","3,414","1,168",221,44,"52,193","52,193","1,026","1,669","2,260","2,434","2,924","2,552","2,079","2,214","3,134","3,934","4,856","4,858","5,226","4,063","3,206","2,410","2,047","1,018",240,36,7,"52,702","52,702","1,010","1,574","1,996","2,205","2,251","2,032","1,785","1,978","2,853","3,538","4,144","4,183","4,794","4,232","3,618","3,301","3,662","2,396",928,185,37
4519000000,전라북도 남원시 ,전라북도,남원시,"77,755","77,755","1,661","2,479","3,223","3,575","3,621","3,080","2,746","3,023","4,207","5,420","6,776","6,580","7,650","6,286","5,214","4,202","4,346","2,578",841,203,44,"38,134","38,134",852,"1,315","1,701","1,833","2,039","1,680","1,450","1,528","2,095","2,749","3,659","3,491","3,906","3,153","2,407","1,778","1,530",725,198,34,11,"39,621","39,621",809,"1,164","1,522","1,742","1,582","1,400","1,296","1,495","2,112","2,671","3,117","3,089","3,744","3,133","2,807","2,424","2,816","1,853",643,169,33
4521000000,전라북도 김제시 ,전라북도,김제시,"81,662","81,662","1,511","2,174","2,877","3,107","3,489","3,590","3,001","3,200","4,286","5,151","6,352","6,931","8,463","7,312","5,961","4,909","4,889","3,053","1,153",217,36,"40,598","40,598",758,"1,148","1,485","1,586","1,966","2,005","1,579","1,644","2,367","2,877","3,562","3,812","4,338","3,711","2,795","2,082","1,698",870,259,50,6,"41,064","41,064",753,"1,026","1,392","1,521","1,523","1,585","1,422","1,556","1,919","2,274","2,790","3,119","4,125","3,601","3,166","2,827","3,191","2,183",894,167,30
4571000000,전라북도 완주군 ,전라북도,완주군,"93,041","93,041","2,343","3,743","4,381","4,000","4,232","4,587","4,403","4,872","6,443","6,919","7,763","7,653","8,673","7,007","5,175","3,980","3,740","2,194",743,163,27,"47,845","47,845","1,177","1,870","2,304","2,097","2,394","2,508","2,329","2,499","3,354","3,862","4,345","4,227","4,585","3,674","2,608","1,791","1,361",674,153,29,4,"45,196","45,196","1,166","1,873","2,077","1,903","1,838","2,079","2,074","2,373","3,089","3,057","3,418","3,426","4,088","3,333","2,567","2,189","2,379","1,520",590,134,23
4572000000,전라북도 진안군 ,전라북도,진안군,"24,501","24,501",482,482,732,840,884,775,664,735,980,"1,344","1,952","2,338","3,012","2,436","2,006","1,644","1,718","1,043",343,78,13,"12,483","12,483",249,239,377,445,529,442,337,348,555,778,"1,129","1,302","1,657","1,304","1,012",758,635,301,69,15,2,"12,018","12,018",233,243,355,395,355,333,327,387,425,566,823,"1,036","1,355","1,132",994,886,"1,083",742,274,63,11
4573000000,전라북도 무주군 ,전라북도,무주군,"23,435","23,435",338,594,841,900,857,723,722,775,"1,106","1,527","1,904","2,077","2,655","2,240","1,743","1,413","1,674",960,303,64,19,"11,714","11,714",168,329,421,461,482,405,394,425,615,835,"1,083","1,130","1,424","1,172",830,562,603,288,70,16,1,"11,721","11,721",170,265,420,439,375,318,328,350,491,692,821,947,"1,231","1,068",913,851,"1,071",672,233,48,18
4574000000,전라북도 장수군 ,전라북도,장수군,"21,272","21,272",366,543,779,787,758,686,550,737,"1,007","1,284","1,674","1,845","2,398","2,074","1,772","1,297","1,486",873,282,61,13,"10,687","10,687",186,285,407,391,453,409,287,382,563,730,945,"1,028","1,287","1,050",884,559,490,253,86,11,1,"10,585","10,585",180,258,372,396,305,277,263,355,444,554,729,817,"1,111","1,024",888,738,996,620,196,50,12
4575000000,전라북도 임실군 ,전라북도,임실군,"26,470","26,470",606,621,739,770,893,912,850,885,"1,151","1,341","1,967","2,399","3,040","2,458","2,204","1,805","2,067","1,234",423,88,17,"13,580","13,580",308,331,383,411,523,548,454,470,687,813,"1,151","1,361","1,674","1,358","1,074",800,743,358,113,17,3,"12,890","12,890",298,290,356,359,370,364,396,415,464,528,816,"1,038","1,366","1,100","1,130","1,005","1,324",876,310,71,14
4577000000,전라북도 순창군 ,전라북도,순창군,"26,687","26,687",509,628,966,"1,143","1,049",843,754,882,"1,331","1,675","2,149","2,238","2,863","2,401","1,911","1,812","2,010","1,073",359,77,14,"13,106","13,106",238,345,482,600,609,472,376,449,689,950,"1,257","1,172","1,550","1,214",890,728,650,317,99,18,1,"13,581","13,581",271,283,484,543,440,371,378,433,642,725,892,"1,066","1,313","1,187","1,021","1,084","1,360",756,260,59,13
4579000000,전라북도 고창군 ,전라북도,고창군,"52,366","52,366",891,"1,331","1,862","2,045","2,037","1,677","1,546","1,814","2,463","3,084","4,191","4,472","5,563","4,791","4,097","3,647","3,800","2,106",746,166,37,"26,026","26,026",475,697,979,"1,150","1,183",963,816,975,"1,346","1,767","2,355","2,503","2,840","2,380","1,927","1,583","1,293",621,155,17,1,"26,340","26,340",416,634,883,895,854,714,730,839,"1,117","1,317","1,836","1,969","2,723","2,411","2,170","2,064","2,507","1,485",591,149,36
4580000000,전라북도 부안군 ,전라북도,부안군,"50,019","50,019",813,"1,309","1,645","1,756","2,084","1,666","1,528","1,854","2,461","3,140","3,984","4,386","5,419","4,753","3,990","3,410","3,233","1,885",586,100,17,"24,862","24,862",403,709,856,914,"1,190",971,837,985,"1,324","1,753","2,251","2,382","2,746","2,391","1,875","1,457","1,150",546,105,15,2,"25,157","25,157",410,600,789,842,894,695,691,869,"1,137","1,387","1,733","2,004","2,673","2,362","2,115","1,953","2,083","1,339",481,85,15
4600000000,전라남도  ,전라남도,전라남도,"1,816,707","1,816,707","46,307","67,836","80,680","80,615","92,878","92,529","81,782","89,903","118,724","128,422","155,412","155,959","167,161","127,890","104,852","83,495","81,027","42,433","15,229","3,025",548,"914,811","914,811","23,539","34,785","41,325","41,816","51,858","51,905","43,572","46,628","62,839","68,646","83,909","83,843","86,322","64,278","50,227","35,492","28,495","11,601","3,186",485,60,"901,896","901,896","22,768","33,051","39,355","38,799","41,020","40,624","38,210","43,275","55,885","59,776","71,503","72,116","80,839","63,612","54,625","48,003","52,532","30,832","12,043","2,540",488
4611000000,전라남도 목포시 ,전라남도,목포시,"216,640","216,640","5,089","9,593","12,160","11,600","13,125","12,245","10,111","12,253","17,430","18,061","19,408","17,207","17,451","13,169","10,366","7,849","5,897","2,540",878,179,29,"107,690","107,690","2,629","4,956","6,236","5,919","7,148","6,575","5,252","6,169","9,080","9,229","10,017","8,616","8,316","6,236","4,722","3,400","2,227",731,198,31,3,"108,950","108,950","2,460","4,637","5,924","5,681","5,977","5,670","4,859","6,084","8,350","8,832","9,391","8,591","9,135","6,933","5,644","4,449","3,670","1,809",680,148,26
4613000000,전라남도 여수시 ,전라남도,여수시,"274,495","274,495","7,305","10,992","12,337","12,822","15,320","15,985","13,983","14,788","19,314","20,446","24,261","23,470","24,510","18,930","15,093","10,621","8,485","3,944","1,518",317,54,"139,685","139,685","3,694","5,641","6,238","6,653","8,527","9,194","7,691","7,836","10,158","10,694","12,892","12,243","12,204","9,294","7,345","4,708","3,140","1,179",299,48,7,"134,810","134,810","3,611","5,351","6,099","6,169","6,793","6,791","6,292","6,952","9,156","9,752","11,369","11,227","12,306","9,636","7,748","5,913","5,345","2,765","1,219",269,47
4615000000,전라남도 순천시 ,전라남도,순천시,"278,712","278,712","8,563","12,583","14,362","14,598","17,294","17,612","15,515","16,409","19,925","21,452","25,277","23,844","23,001","15,479","11,385","8,170","7,311","4,117","1,466",299,50,"139,019","139,019","4,377","6,456","7,415","7,572","9,464","9,624","8,114","8,345","9,939","10,433","12,584","12,069","11,654","7,712","5,540","3,530","2,673","1,143",324,47,4,"139,693","139,693","4,186","6,127","6,947","7,026","7,830","7,988","7,401","8,064","9,986","11,019","12,693","11,775","11,347","7,767","5,845","4,640","4,638","2,974","1,142",252,46
4617000000,전라남도 나주시 ,전라남도,나주시,"116,672","116,672","3,883","5,333","5,415","4,528","5,258","6,339","6,859","7,181","8,804","8,187","8,642","8,886","9,813","7,822","6,075","5,009","4,889","2,588",972,159,30,"58,853","58,853","1,996","2,743","2,740","2,337","2,835","3,257","3,567","3,694","4,681","4,623","4,803","4,818","5,144","3,972","2,907","2,123","1,676",685,206,41,5,"57,819","57,819","1,887","2,590","2,675","2,191","2,423","3,082","3,292","3,487","4,123","3,564","3,839","4,068","4,669","3,850","3,168","2,886","3,213","1,903",766,118,25
4623000000,전라남도 광양시 ,전라남도,광양시,"152,163","152,163","5,135","6,835","8,001","7,731","8,924","9,927","8,961","9,110","11,502","11,595","15,287","14,573","12,145","7,737","5,235","3,483","3,194","1,894",712,158,24,"79,549","79,549","2,560","3,543","4,085","4,058","5,033","5,863","4,968","4,772","6,150","5,946","7,794","8,292","6,432","4,090","2,646","1,504","1,130",535,132,15,1,"72,614","72,614","2,575","3,292","3,916","3,673","3,891","4,064","3,993","4,338","5,352","5,649","7,493","6,281","5,713","3,647","2,589","1,979","2,064","1,359",580,143,23
4671000000,전라남도 담양군 ,전라남도,담양군,"45,749","45,749",867,"1,160","1,375","1,546","2,017","2,138","1,634","1,772","2,210","2,695","3,866","4,277","5,119","3,997","3,270","2,736","2,900","1,490",545,108,27,"23,140","23,140",416,588,731,769,"1,179","1,253",809,938,"1,216","1,524","2,170","2,350","2,756","2,054","1,602","1,181","1,055",393,134,20,2,"22,609","22,609",451,572,644,777,838,885,825,834,994,"1,171","1,696","1,927","2,363","1,943","1,668","1,555","1,845","1,097",411,88,25
4672000000,전라남도 곡성군 ,전라남도,곡성군,"27,070","27,070",283,558,788,917,"1,068","1,022",754,814,"1,142","1,551","2,153","2,503","3,123","2,400","2,106","1,825","2,119","1,330",474,121,19,"13,405","13,405",142,283,430,502,604,550,408,433,623,857,"1,229","1,402","1,671","1,278","1,015",772,707,380,92,24,3,"13,665","13,665",141,275,358,415,464,472,346,381,519,694,924,"1,101","1,452","1,122","1,091","1,053","1,412",950,382,97,16
4673000000,전라남도 구례군 ,전라남도,구례군,"24,592","24,592",338,585,811,863,947,759,623,720,"1,123","1,436","2,118","2,267","2,926","2,162","1,893","1,719","1,852","1,008",366,66,10,"12,021","12,021",169,285,416,452,560,432,299,373,611,765,"1,211","1,214","1,559","1,063",899,721,611,288,81,10,2,"12,571","12,571",169,300,395,411,387,327,324,347,512,671,907,"1,053","1,367","1,099",994,998,"1,241",720,285,56,8
4677000000,전라남도 고흥군 ,전라남도,고흥군,"61,805","61,805",960,"1,216","1,637","1,876","1,994","1,651","1,453","1,755","2,480","3,222","4,511","5,175","7,128","6,139","5,962","4,835","5,320","3,028","1,200",216,47,"30,150","30,150",488,598,858,"1,009","1,177",967,786,933,"1,385","1,879","2,663","2,856","3,701","3,037","2,833","1,984","1,865",835,260,30,6,"31,655","31,655",472,618,779,867,817,684,667,822,"1,095","1,343","1,848","2,319","3,427","3,102","3,129","2,851","3,455","2,193",940,186,41
4678000000,전라남도 보성군 ,전라남도,보성군,"38,439","38,439",530,818,"1,112","1,279","1,370","1,138",937,"1,143","1,649","2,034","2,921","3,405","4,288","3,605","3,367","2,803","3,274","1,855",744,135,32,"18,803","18,803",270,425,566,671,782,648,527,600,911,"1,173","1,667","1,899","2,259","1,836","1,583","1,169","1,131",491,169,20,6,"19,636","19,636",260,393,546,608,588,490,410,543,738,861,"1,254","1,506","2,029","1,769","1,784","1,634","2,143","1,364",575,115,26
